id,name,town,district,region,latitude,longitude,phone,website,specialty,created_at,updated_at,photo,category
2022,Osuwem Community Based Clinic (Old site),Osuwem,Dangme West,Greater Accra,6.03666,0.17579,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2023,Oyibi Health Centre,Oyibi,Tema Metropolitan,Greater Accra,5.80615,-0.10773,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
2024,Oyoko Clinic,Adenta Estate,Tema Metropolitan,Greater Accra,5.70397,-0.15236,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2025,Pantang Hospital,Pantang,Ga East,Greater Accra,5.71511,-0.18802,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2026,Pantang Nurses Training College,Pantang,Ga East,Greater Accra,5.71554,-0.18749,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Training Institution
2027,Parliament Clinic,Osu,Accra Metropolitan,Greater Accra,5.55668,-0.19011,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2028,Peace Clinic,Mataheko,Accra Metropolitan,Greater Accra,5.59595,-0.24739,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2029,Pediator Kope Health Centre,Pediator Kope,Dangme East,Greater Accra,5.82202,0.62849,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
2030,Peoga Maternity Home,Nungua,Accra Metropolitan,Greater Accra,5.6189,-0.08294,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Maternity Home
2031,PML Hospital,Paladium,Accra Metropolitan,Greater Accra,5.5446,-0.21302,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2032,Police Hospital,Cantoments,Accra Metropolitan,Greater Accra,5.56835,-0.18145,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2033,PPAG Clinic,Lartebiokoshie,Accra Metropolitan,Greater Accra,5.55042,-0.24156,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2034,PPAG Dodowa,Dodowa,Dangme West,Greater Accra,5.8809,-0.10713,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2035,Prampram Health Centre,Prampram,Dangme West,Greater Accra,5.71177,0.11002,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
2036,Prilway Specialist Clinic & Labolatory,Baba Yara (Madina),Tema Metropolitan,Greater Accra,5.68551,-0.1571,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2037,Prince of Peace Maternity Home & Clinic,Fadama,Accra Metropolitan,Greater Accra,5.59935,-0.24462,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Maternity Home
2038,Queen's Medical Centre,Kokomlemle,Accra Metropolitan,Greater Accra,5.57571,-0.20762,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2039,St Peter's Clinic,Tema Community 4,Tema Metropolitan,Greater Accra,5.6586,-0.0052,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2040,Sunrise Clinic,Kaneshie (near mkt),Accra Metropolitan,Greater Accra,5.56811,-0.24051,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2041,Tooth Home Clinic,Nima (near Police station),Accra Metropolitan,Greater Accra,5.57506,-0.20084,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2042,St Minas Clinic,Ashaima,Tema Metropolitan,Greater Accra,5.69411,-0.0279,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2043,Taifa Medical Centre,Taifa,Ga East,Greater Accra,5.6576,-0.25345,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2044,Purswani Memorial Clinic,Asylum Down,Accra Metropolitan,Greater Accra,5.56932,-0.20479,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2045,RCI Mission Clinic,Amrahia,Tema Metropolitan,Greater Accra,5.76845,-0.14182,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2046,St Louis Memorial Clinic,Nima,Accra Metropolitan,Greater Accra,5.58289,-0.20117,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2047,Tema Naval Base Clinic,Tema New Town,Tema Metropolitan,Greater Accra,5.64838,0.02257,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2048,Universal Bethesda Clinic,Ashalebotwe,Tema Metropolitan,Greater Accra,5.6856,-0.13769,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2049,Korle-Bu School of Hygiene,Korle-Bu,Accra Metropolitan,Greater Accra,5.53823,-0.2329,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Training Institution
2050,St Florence Clinic,Ashaiman,Tema Metropolitan,Greater Accra,5.68808,-0.03285,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2051,St Mary's Maternity Home,Tema Community 7,Tema Metropolitan,Greater Accra,5.65991,-0.01244,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Maternity Home
2052,Ussher Polyclinic,James Town,Accra Metropolitan,Greater Accra,5.54038,-0.21294,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Polyclinic
2053,Provita Specialist Hospital,Tema Community 6,Tema Metropolitan,Greater Accra,5.65216,-0.0198,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2054,Rabito Clinic,Osu,Accra Metropolitan,Greater Accra,5.56549,-0.18028,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2055,Rabito Clinic,Tema Community 2,Tema Metropolitan,Greater Accra,5.6288,-0.01819,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2056,Raphel Clinic (Old site),Tema Community 1,Tema Metropolitan,Greater Accra,5.64655,-0.00772,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2057,Raphel Clinc (New Site),Tema Community 10,Tema Metropolitan,Greater Accra,5.64655,-0.00772,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,clinic
2058,Raphel Medical Centre,,Tema Metropolitan,Greater Accra,5.64655,-0.00772,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
2059,RCI Mission Clinic,Amrahia,Tema Metropolitan,Greater Accra,5.76845,-0.14182,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2060,Redeemer's Mission Clinic,Pokuase,Ga West,Greater Accra,5.68863,-0.28584,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2061,Rehoboth Maternity Home,Darkuman,Accra Metropolitan,Greater Accra,5.58754,-0.25108,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Maternity Home
2062,Richmond Clinic,Zongo (near night mkt),Accra Metropolitan,Greater Accra,5.55509,-0.23564,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2063,Ridge Hospital,Ridge,Accra Metropolitan,Greater Accra,5.56238,-0.1987,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2064,Robert Martin Memorial Clinic,Ashalebotwe,Tema Metropolitan,Greater Accra,5.67904,-0.14148,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2065,Rose Clinic,Russia,Accra Metropolitan,Greater Accra,5.55656,-0.25719,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2066,Rosina Memorial Clinic,Abofu (Achimota),Accra Metropolitan,Greater Accra,5.61416,-0.2263,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2067,Sab Dental Clinic,Tema Community 2,Tema Metropolitan,Greater Accra,5.63467,-0.01416,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2068,Sakumono Community Clinic,Sakumano Estate,Tema Metropolitan,Greater Accra,5.62224,-0.06281,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2069,Salvation Army Urban Aid Clinic,Maamobi (near market),Accra Metropolitan,Greater Accra,5.5947,-0.19169,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2070,Samala Clinic,Mallam,Ga West,Greater Accra,5.57728,-0.30004,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2071,Sape Agbo Memorial Hospital,New Town,Accra Metropolitan,Greater Accra,5.59232,-0.20804,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2072,Savans Clinic & Maternity Home,Weija,Ga West,Greater Accra,5.5745,-0.33829,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2073,Korle-Bu School of Medical Laboratory Technology,Korle-Bu,Accra Metropolitan,Greater Accra,5.53885,-0.22915,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Training Institution
2074,Korle-Bu School of Radiology,Korle-Bu,Accra Metropolitan,Greater Accra,5.53764,-0.22591,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Training Institution
2075,Sege Health Centre,Sege,Dangme East,Greater Accra,5.87531,0.36137,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
2076,Shwectzer Clinic,Accra,Accra Metropolitan,Greater Accra,5.54502,-0.20823,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2077,SIC Bob Freeman Clinic,Adabraka (near Goil headoffice),Accra Metropolitan,Greater Accra,5.55408,-0.20889,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2078,SIC Bob Freeman Clinic,Adabraka (near Goil headoffice),Tema Metropolitan,Greater Accra,5.55408,-0.20889,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2079,Sinel Specialist Hospital,Tema Community 10,Tema Metropolitan,Greater Accra,5.65612,-0.01481,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2080,Skin Clinic,Tema Community 1,Tema Metropolitan,Greater Accra,5.65159,-0.00502,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2081,Solace Medical Certical Centre,Ashaiman Community 12,Tema Metropolitan,Greater Accra,5.67782,-0.02954,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
2082,Specialist Hospital & Family Planning Centre,Dansoman (SSNIT flats),Accra Metropolitan,Greater Accra,5.56507,-0.27309,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2083,SSNIT Clinic,Tema Community 2,Tema Metropolitan,Greater Accra,5.6333,-0.01261,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2084,St Andrews Catholic Clinic,Kordiabe,Dangme West,Greater Accra,5.92528,0.01798,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2085,St Andrews Clinic,Adabraka (near NCR Offices & cinema area),Accra Metropolitan,Greater Accra,5.55852,-0.21337,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2086,St Andrews Clinic,Roman Ridge,Accra Metropolitan,Greater Accra,5.55852,-0.21337,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2087,St Anthony's Clinic,Tema Community 1,Tema Metropolitan,Greater Accra,5.64954,-0.00299,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2088,St Bernard Eye Clinic,Kokomlemle,Accra Metropolitan,Greater Accra,5.57409,-0.20761,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2089,St Georges Family Clinic,Adenta,Tema Metropolitan,Greater Accra,5.70263,-0.17056,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2090,St Gloria's Clinic & Maternity Home,Agege (Karikari area),Accra Metropolitan,Greater Accra,5.53191,-0.26233,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2091,St John's Clinic,Tema Manhean,Tema Metropolitan,Greater Accra,5.65665,0.02827,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2092,St Luke's Clinic,Airport residential area,Accra Metropolitan,Greater Accra,5.6144,-0.17776,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2093,St Martin's Clinic,Nima (near gutter ),Accra Metropolitan,Greater Accra,5.58812,-0.19819,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2094,St Mathew's Clinic,New Achimota (mile 7),Accra Metropolitan,Greater Accra,5.63286,-0.24057,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2095,St Maurice Maternity Home,La,Accra Metropolitan,Greater Accra,5.56542,-0.14468,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Maternity Home
2096,St Nicholas Hospital,Tema Community 5,Tema Metropolitan,Greater Accra,5.64811,-0.01317,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2097,Stadium Clinic,Osu,Tema Metropolitan,Greater Accra,5.55119,-0.19382,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2098,Stand Firm Maternity Home,Pokuase,Ga West,Greater Accra,5.69443,-0.28026,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Maternity Home
2099,Star Clinic,Taifa,Ga East,Greater Accra,5.66222,-0.24995,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2100,Sulemana Memorial Hospital Ltd (formerly Islamic Foundation Clinic),Maamobi,Accra Metropolitan,Greater Accra,5.59448,-0.19546,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2101,Sulemana Memorial Hospital Ltd (formerly Islamic Foundation Clinic),Maamobi,Tema Metropolitan,Greater Accra,5.59448,-0.19546,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2102,Sunrise Clinic,Kaneshie (near mkt),Tema Metropolitan,Greater Accra,5.56811,-0.24051,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2103,Su-san Clinic,Sukura,Accra Metropolitan,Greater Accra,5.55731,-0.24679,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2104,Swan Clinic,Adenta,Accra Metropolitan,Greater Accra,5.6896,-0.17322,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2105,Swan Clinic,Osu,Tema Metropolitan,Greater Accra,5.55438,-0.17184,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2106,Swan Clinic,Osu,Tema Metropolitan,Greater Accra,5.55438,-0.17184,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2107,Swan Clinic,Adenta,Tema Metropolitan,Greater Accra,5.6896,-0.17322,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2108,Taifa Station Clinic Annex (Theatre Only),Taifa,Ga West,Greater Accra,5.65709,-0.25137,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2109,Tee's Maternity Home,La,Accra Metropolitan,Greater Accra,5.57194,-0.14955,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Maternity Home
2110,Tema Christian Eye Clinic,Tema Community 1,Tema Metropolitan,Greater Accra,5.64565,-0.00911,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2111,Tema Municipal Health Directorate,Tema Community 1,Tema Metropolitan,Greater Accra,5.63979,-0.00893,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,District Health Directorate
2112,Tema General Hospital,Tema,Tema Metropolitan,Greater Accra,5.67387,-0.02496,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2113,Tema Manhean Health Centre,Tema Manhean,Tema Metropolitan,Greater Accra,5.64783,0.02428,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
2114,Tema Oil Refinary Clinic,Tema Heavy Industrial Town,Tema Metropolitan,Greater Accra,5.66575,0.00578,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2115,Tema Polyclinic,Tema Community 2,Tema Metropolitan,Greater Accra,5.63556,-0.00667,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Polyclinic
2116,Tema Women's Hospital,Tema Community 10,Tema Metropolitan,Greater Accra,5.6656,-0.01902,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2117,Teshie Community Clinic,Teshie,Accra Metropolitan,Greater Accra,5.57696,-0.10644,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2118,The Achimota Clinic,Mile 7 (New Achimota),Tema Metropolitan,Greater Accra,5.6293,-0.24781,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2119,The Clinic,Zongo junction,Accra Metropolitan,Greater Accra,5.5575,-0.24081,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2120,The Finger of God Maternity Home,Teshie,Accra Metropolitan,Greater Accra,5.57678,-0.10985,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Maternity Home
2121,The Healing Star Clinic,Tema,Tema Metropolitan,Greater Accra,5.69591,-0.01348,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2122,The King & 1 Eye Clinic,East Legon (before America house road),Accra Metropolitan,Greater Accra,5.64521,-0.15377,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2123,The Oak Street Clinic,Teshie/Nungua,Accra Metropolitan,Greater Accra,5.59062,-0.09922,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2124,The Rock Hospital,Odorkor,Accra Metropolitan,Greater Accra,5.58483,-0.2627,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2125,The Tema Clinic (West End Specialist Clinic),Tema Community 2,Tema Metropolitan,Greater Accra,5.62477,-0.01911,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2126,Trinity Clinic,Santamaria,Ga West,Greater Accra,5.6028,-0.3713,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2127,Trust Hospital (SSNIT Hospital),Osu,Accra Metropolitan,Greater Accra,5.56244,-0.18174,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2128,TUC Clinic,Adabraka,Accra Metropolitan,Greater Accra,5.5555,-0.20495,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2129,Unicorn Memorial Clinic,Teshie,Accra Metropolitan,Greater Accra,5.57818,-0.11181,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2130,Unilever Clinic,Tema Fishing Habour,Tema Metropolitan,Greater Accra,5.64468,0.00887,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2131,University Hospital (Legon Hospital),Legon,Accra Metropolitan,Greater Accra,5.65141,-0.17794,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2132,University of Ghana Medical School,Korle-Bu,Accra Metropolitan,Greater Accra,5.53857,-0.22933,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Training Institution
2133,Urban Health Centre,Ashaiman Lebanon,Tema Metropolitan,Greater Accra,5.70798,-0.04613,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2134,Valco Hospital,Tema Heavy Industrial Town,Tema Metropolitan,Greater Accra,5.66886,0.03468,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2135,Vicon Specialist Hospital / Mat home,Dansoman (Sahara),Accra Metropolitan,Greater Accra,5.5518,-0.26671,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2136,Vic's Maternity Home,New Town,Accra Metropolitan,Greater Accra,5.58422,-0.20776,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Maternity Home
2137,Victor's Maternity & Child Health Clinic,Bubuashie,Accra Metropolitan,Greater Accra,5.52873,-0.23366,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Maternity Home
2138,Voice of the Lord Maternity Home & Clinic,Lashibi,Tema Metropolitan,Greater Accra,5.66461,-0.04978,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2139,Volta Clinic,Nima,Tema Metropolitan,Greater Accra,5.58654,-0.19724,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2140,VRA Clinic,Osu,Accra Metropolitan,Greater Accra,5.55437,-0.18078,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2141,We Care Medical centre,Madina,Ga East,Greater Accra,5.67844,-0.17433,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2142,White Eagle Clinic,Sakumano Estate,Tema Metropolitan,Greater Accra,5.6242,-0.06929,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2143,White House Clinic,Dansoman (Ebenezer rd),Accra Metropolitan,Greater Accra,5.5362,-0.26569,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2144,Zoti Clinic,Lartebiokorshie (opposite hope sch),Accra Metropolitan,Greater Accra,5.54648,-0.23049,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2145,Memorial Clinic,5th Bank Lane (Near Bank of Ghana),Accra Metropolitan,Greater Accra,5.580728,-0.210467,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2146,James Camp Borstral Clinic,Roman Ridge,Accra Metropolitan,Greater Accra,5.580728,-0.210467,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2147,Joana Clinic,Kokomlemle,Accra Metropolitan,Greater Accra,5.580728,-0.210467,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2148,Twumasi-Waah Memorial Hospital,East Legon (before America house road),Accra Metropolitan,Greater Accra,5.580728,-0.210467,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2149,Eye Link,Abelenkpe,Accra Metropolitan,Greater Accra,5.580728,-0.210467,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2150,Save the Nation Sight,Atraco,Accra Metropolitan,Greater Accra,5.580728,-0.210467,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2151,Family Health Ltd.,Teshie,Accra Metropolitan,Greater Accra,5.580728,-0.210467,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2152,Dental Clinic,Teshie/Nungua Estate (branch off at A-Life junction),Accra Metropolitan,Greater Accra,5.580728,-0.210467,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2153,North Labone Dental Clinic,North Labone,Accra Metropolitan,Greater Accra,5.580728,-0.210467,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2154,S & S Medical Centre,Labadi,Accra Metropolitan,Greater Accra,5.580728,-0.210467,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2155,Philips Clinic,Airport,Accra Metropolitan,Greater Accra,5.580728,-0.210467,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2156,Teshie Health Assistants Training School,Teshie,Accra Metropolitan,Greater Accra,5.580728,-0.210467,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Training Institution
2157,C & J Medicare,Tudu,Accra Metropolitan,Greater Accra,5.580728,-0.210467,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
2158,Charisma Dental Clinic,Osu (Oxford Street),Accra Metropolitan,Greater Accra,5.580728,-0.210467,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2159,Nuffield Clinic,Osu RE,Accra Metropolitan,Greater Accra,5.580728,-0.210467,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2160,Executive Health Care Unit,Ringway Estate (Angola Rd.),Accra Metropolitan,Greater Accra,5.580728,-0.210467,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2161,Spaes Dental Clinic,Ringway Estate,Accra Metropolitan,Greater Accra,5.580728,-0.210467,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2162,Ayifua Clinic,Nyaniba Estate (Osu),Accra Metropolitan,Greater Accra,5.580728,-0.210467,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
2163,Otoo Memorial Dental Clinic,Adabraka (94 Kojo Thompson Rd. - Premises of Avenida Hotel),Accra Metropolitan,Greater Accra,5.580728,-0.210467,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
